Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Substance use disorders,Type of renewable technology,Severity of price levels,Sex,Deviation Level,Mountain Elevation,Parliamentary committees,Mode of transportation,Level_of_government,Fiscal intervention stage,Type of support,Type of speed,Policy instruments,Policy Domains,Counterpart,Type of skill,Education level,Type of waste treatment,Location,Food Waste Sector,Reporting Type,Freq,Type of product,Cause of death,Report Ordinal,Government_Name,Observation Status,Type of occupation,Name of non-communicable disease,Grounds of discrimination,Units,Level/Status,Age,Disability status,Frequency of Chlorophyll-a concentration,Activity,Nature,Sampling Stations,Cities,Level of requirement,Quantile,IHR Capacity,Hazard type,Migratory status,Population Group,Name of international institution
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",520,Nauru,2018,0.06031,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",520,Nauru,2019,0.08508,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",520,Nauru,2019,0.46763,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",520,Nauru,2020,3.59499,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",520,Nauru,2020,1.88954,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2018,4.33809,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2018,2.40383,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2019,3.51945,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2019,4.32565,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2020,3.27056,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",531,Curaçao,2020,0.82364,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2018,1.93803,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2018,4.32822,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2019,2.7024,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2019,3.87717,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2020,2.33647,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",533,Aruba,2020,0.79232,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2018,6.35937,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2018,4.83995,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2019,3.47311,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2019,4.78731,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2020,3.32907,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",535,"Bonaire, Sint Eustatius and Saba",2020,1.17371,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2018,0.28003,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2018,1.46196,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2019,1.08835,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2019,0.27619,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2020,0.73957,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",540,New Caledonia,2020,2.74007,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2018,2.57974,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2018,1.38282,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2019,1.1162,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2019,1.60893,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2020,3.40608,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",548,Vanuatu,2020,1.4074,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2018,2.99206,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2018,1.21212,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2019,0.64881,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2019,1.15076,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2020,1.51773,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",570,Niue,2020,2.51848,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2018,0.85828,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2018,0.19724,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2019,0.11257,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2019,0.52327,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2020,0.88495,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",583,Micronesia (Federated States of),2020,0.17386,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2018,0.38102,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2018,0.15621,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2019,0.06025,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2019,0.28683,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2020,0.66584,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",584,Marshall Islands,2020,0.19342,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2018,0.7093,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2018,1.76414,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2019,1.23911,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2019,0.6523,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2020,1.7851,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",585,Palau,2020,0.59054,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2018,1.32308,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2018,0.58663,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2019,0.76997,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2019,1.61544,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2020,1.97739,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",598,Papua New Guinea,2020,0.87125,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2018,4.43791,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2018,4.67851,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2018,0.98493,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Extreme,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2019,5.59766,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2019,1.09502,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Extreme,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2019,5.18315,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2020,2.00232,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2020,1.93541,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Extreme,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",624,Guinea-Bissau,2020,1.35449,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2018,2.73313,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2018,4.08057,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2019,4.95585,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2019,3.54606,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2020,2.26195,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",626,Timor-Leste,2020,3.96945,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2018,3.59417,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2018,2.11986,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2019,1.80872,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2019,2.20823,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2020,0.95255,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",630,Puerto Rico,2020,0.11684,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",659,Saint Kitts and Nevis,2018,11.29613,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",659,Saint Kitts and Nevis,2018,7.29073,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",659,Saint Kitts and Nevis,2019,0.37804,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",659,Saint Kitts and Nevis,2019,0.27003,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",659,Saint Kitts and Nevis,2020,2.16022,2020,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",660,Anguilla,2018,0.66275,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",660,Anguilla,2018,1.78414,2018,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",660,Anguilla,2019,1.25346,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,Moderate,,E,,,,,,,,,
14,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",660,Anguilla,2019,0.29721,2019,,,,,World Environment Situation Room,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,PERCENT,,,,High,,E,,,,,,,,,
